GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Topology,0,60,0,0,0,8,0,8,0,8
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,ProjectRole,0,25,0,0,0,3,0,1,0,1
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Scenario,0,87,0,0,0,11,0,11,0,11
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Portfolio,0,51,0,0,0,7,0,7,0,7
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Portfolio.Create,0,21,0,0,0,5,0,3,0,3
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Project.Create,0,12,0,0,0,3,0,2,0,2
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,UserAccounting,0,24,0,0,0,4,0,4,0,4
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Portfolio.Summary,0,33,0,0,0,6,0,5,0,5
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Topology.Summary,0,42,0,0,0,7,0,6,0,6
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Scenario.Create,0,45,0,0,0,8,0,6,0,6
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Topology.Create,0,21,0,0,0,5,0,3,0,3
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Scenario.Summary,0,69,0,0,0,10,0,9,0,9
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Project,0,45,0,0,0,6,0,6,0,6
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Topology.Update,0,12,0,0,0,2,0,2,0,2
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,Job,13,42,0,0,1,6,1,6,1,6
SchedulerResourceTest (QuarkusTest),org.opendc.web.proto.user,User,0,21,0,0,0,3,0,3,0,3
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf,WtfTaskTableReader,374,0,49,0,67,0,46,0,17,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf,WtfTraceFormat,227,0,4,0,25,0,9,0,7,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.spi,TableDetails,12,0,0,0,1,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.spi,TraceFormat.Companion,106,0,28,0,12,0,20,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute.memory,Memory,13,0,0,0,6,0,4,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute.power.batteries,SimBattery,438,0,44,0,116,0,54,0,32,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute.power.batteries,PowerSourceType,15,0,0,0,3,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute.power.batteries,BatteryState,21,0,0,0,4,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute.power.batteries,BatteryAggregator,240,0,18,0,64,0,24,0,15,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology,TopologyReader,43,0,0,0,5,0,4,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology,TopologyFactories,317,0,8,0,66,0,12,0,8,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,HostFilterSpec,11,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,HostWeigherSpec.Companion.new Function0() {...},72,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,HostWeigherSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,VCpuWeigherSpec,10,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,RamHostFilterSpec,56,0,0,0,5,0,5,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,PrefabAllocationPolicySpec,51,0,0,0,5,0,5,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,InstanceCountHostFilterSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,ComputeFilterSpec,40,0,0,0,4,0,4,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,VCpuHostFilterSpec..serializer,165,0,8,0,2,0,10,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,InstanceCountHostFilterSpec,51,0,0,0,5,0,5,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,PrefabAllocationPolicySpec..serializer,165,0,8,0,2,0,10,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,TaskStopperSpec,54,0,0,0,7,0,6,0,6,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,VCpuCapacityWeigherSpec..serializer,117,0,7,0,2,0,9,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,RamHostFilterSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,TimeShiftAllocationPolicySpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,RamWeigherSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,DifferentHostFilterSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,VCpuCapacityHostFilterSpec..serializer,135,0,7,0,2,0,9,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,VCpuHostFilterSpec,56,0,0,0,5,0,5,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,SameHostHostFilterSpec,40,0,0,0,4,0,4,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,TimeShiftAllocationPolicySpec..serializer,429,0,16,0,2,0,18,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,InstanceCountWeigherSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,FilterAllocationPolicySpec..serializer,209,0,9,0,2,0,11,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,RamWeigherSpec..serializer,117,0,7,0,2,0,9,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,HostFilterSpecKt,70,0,12,0,8,0,7,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,VCpuCapacityWeigherSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,RamWeigherSpec,10,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,InstanceCountHostFilterSpec..serializer,165,0,8,0,2,0,10,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,CpuUtilizationWeigherSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,CpuUtilizationWeigherSpec..serializer,117,0,7,0,2,0,9,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,FilterAllocationPolicySpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,CoreRamWeigherSpec..serializer,117,0,7,0,2,0,9,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,CoreRamWeigherSpec,10,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,CoreRamWeigherSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,HostFilterSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,HostFilterEnum,55,0,0,0,8,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,VCpuWeigherSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,VCpuHostFilterSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,TaskStopperSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,AllocationPolicySpecKt,205,0,10,0,36,0,7,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,HostWeigherSpecKt,74,0,10,0,7,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,SameHostHostFilterSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,VCpuWeigherSpec..serializer,117,0,7,0,2,0,9,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,CpuUtilizationAllocationPolicySpec..serializer,209,0,9,0,2,0,11,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,InstanceCountWeigherSpec,10,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,DifferentHostFilterSpec..serializer,135,0,7,0,2,0,9,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,HostFilterSpec.Companion.new Function0() {...},81,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,ComputeFilterSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,CpuUtilizationAllocationPolicySpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,VCpuCapacityHostFilterSpec,40,0,0,0,4,0,4,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,DifferentHostFilterSpec,40,0,0,0,4,0,4,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,TaskStopperSpec..serializer,207,0,10,0,2,0,12,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,TimeShiftAllocationPolicySpec,181,0,0,0,13,0,13,0,13,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,VCpuCapacityWeigherSpec,10,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,CpuUtilizationWeigherSpec,10,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,ComputeFilterSpec..serializer,135,0,7,0,2,0,9,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,FilterAllocationPolicySpec,69,0,0,0,6,0,6,0,6,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,HostWeigherSpec,11,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,CpuUtilizationAllocationPolicySpec,69,0,0,0,6,0,6,0,6,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,RamHostFilterSpec..serializer,165,0,8,0,2,0,10,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,AllocationPolicySpec.Companion,54,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,InstanceCountWeigherSpec..serializer,117,0,7,0,2,0,9,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,PrefabAllocationPolicySpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,VCpuCapacityHostFilterSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.experiments.base.experiment.specs.allocation,SameHostHostFilterSpec..serializer,135,0,7,0,2,0,9,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.common.utils,DoubleUtilsKt,285,0,30,0,44,0,34,0,19,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.table.battery,BatteryInfo,36,0,0,0,5,0,5,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.table.battery,BatteryTableReaderImpl,232,0,0,0,54,0,15,0,15,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.model,Job,10,107,9,9,1,26,7,8,0,5
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.model,UserAccounting,4,102,2,6,0,23,2,9,0,7
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.model,Topology,0,44,0,0,0,13,0,4,0,4
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.model,Trace,12,3,0,0,5,1,1,1,1,1
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.model,Scenario,0,71,0,0,0,18,0,5,0,5
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.model,Workload,0,12,0,0,0,5,0,2,0,2
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.model,ProjectAuthorization.Key,43,17,9,1,4,6,6,3,1,3
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.model,Portfolio,0,48,0,0,0,12,0,4,0,4
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.model,ProjectAuthorization,0,53,0,4,0,12,0,8,0,6
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.model,Project,30,163,6,6,6,28,6,5,0,5
SchedulerResourceTest (QuarkusTest),org.opendc.trace.formats.carbon,CarbonTableReader,200,0,20,0,35,0,27,0,17,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.formats.carbon,CarbonTraceFormat,120,0,4,0,17,0,9,0,7,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wfformat,WfFormatTaskTableReader,554,0,81,0,114,0,70,0,23,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wfformat,WfFormatTraceFormat,175,0,4,0,20,0,9,0,7,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wfformat,WfFormatTaskTableReader.ParserLevel,31,0,0,0,4,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,RunningMeanPlusPolicyJSONSpec..serializer,147,0,8,0,2,0,10,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,PowerModelSpec.Companion,5,0,0,0,2,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,MemoryJSONSpec..serializer,254,0,11,0,2,0,13,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,ClusterJSONSpec,125,0,0,0,9,0,9,0,9,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,RunningMedianPolicyJSONSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,RunningMeanPlusPolicyJSONSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,DoubleBatteryPolicyJSONSpec..serializer,147,0,8,0,2,0,10,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,DoubleBatteryPolicyJSONSpec,15,0,0,0,4,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,ClusterJSONSpec..serializer,303,0,12,0,2,0,14,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,CPUJSONSpec..serializer,276,0,12,0,2,0,14,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,MemoryJSONSpec,141,0,10,0,8,0,13,0,8,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,RunningMedianPolicyJSONSpec,15,0,0,0,4,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,RunningQuartilesPolicyJSONSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,RunningQuartilesPolicyJSONSpec..serializer,147,0,8,0,2,0,10,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,SingleBatteryPolicyJSONSpec,9,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,DoubleBatteryPolicyJSONSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,TopologySpecsKt,85,0,8,0,29,0,5,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,PowerSourceJSONSpec..serializer,277,0,12,0,2,0,14,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,BatteryJSONSpec,205,0,0,0,10,0,14,0,14,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,ClusterJSONSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,RunningMeanPolicyJSONSpec,15,0,0,0,4,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,TopologySpec,51,0,0,0,5,0,5,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,SingleBatteryPolicyJSONSpec..serializer,117,0,7,0,2,0,9,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,PowerSourceJSONSpec.Companion,5,0,0,0,2,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,RunningMeanPolicyJSONSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,PowerModelSpec..serializer,272,0,11,0,2,0,13,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,PowerSourceSpec,60,0,0,0,6,0,6,0,6,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,ClusterSpec,48,0,0,0,6,0,6,0,6,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,RunningMeanPolicyJSONSpec..serializer,147,0,8,0,2,0,10,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,HostJSONSpec,69,0,0,0,8,0,7,0,7,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,BatterySpec,71,0,0,0,9,0,9,0,9,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,RunningMeanPlusPolicyJSONSpec,15,0,0,0,4,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,CPUJSONSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,HostSpec,70,0,0,0,8,0,8,0,8,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,PowerSourceJSONSpec,108,0,0,0,11,0,9,0,9,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,SingleBatteryPolicyJSONSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,CPUJSONSpec,142,0,10,0,9,0,14,0,9,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,BatteryJSONSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,BatteryPolicyJSONSpec.Companion,72,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,PowerModelSpec,177,0,14,0,16,0,16,0,9,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,MemoryJSONSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,RunningQuartilesPolicyJSONSpec,15,0,0,0,4,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,HostJSONSpec..serializer,261,0,11,0,2,0,13,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,HostJSONSpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,TopologySpec.Companion,3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,TopologySpec..serializer,165,0,8,0,2,0,10,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,RunningMedianPolicyJSONSpec..serializer,147,0,8,0,2,0,10,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.topology.specs,BatteryJSONSpec..serializer,315,0,13,0,2,0,15,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.rest.user,UserProtocol,0,160,0,0,0,27,0,8,0,8
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.rest.user,UserResource,0,25,0,0,0,7,0,2,0,2
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.rest.user,TopologyResource,6,211,1,21,1,58,1,17,0,7
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.rest.user,PortfolioResource,2,155,1,15,1,41,1,13,0,6
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.rest.user,ScenarioResource,0,107,0,12,0,29,0,11,0,5
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.rest.user,PortfolioScenarioResource,3,163,1,13,1,41,1,10,0,4
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.rest.user,ProjectResource,0,102,0,6,0,29,0,8,0,5
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute,CoroutinesKt,22,0,0,0,5,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute,CoroutinesKt.runWorkload.2.new Function1() {...},4,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer.RelationConverter.listConverter.new GroupConverter() {...},27,0,4,0,5,0,6,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer.RelationConverter.entryConverter.new PrimitiveConverter() {...},23,0,0,0,5,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer.root.new GroupConverter() {...},146,0,13,0,27,0,15,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskReadSupport.Companion,2,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer.root.1.converters.1.new PrimitiveConverter() {...},12,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer.root.1.converters.1.new PrimitiveConverter() {...},12,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer.root.1.converters.1.new PrimitiveConverter() {...},12,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer.root.1.converters.1.new PrimitiveConverter() {...},12,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer.root.1.converters.1.new PrimitiveConverter() {...},11,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer.root.1.converters.1.new PrimitiveConverter() {...},12,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer.root.1.converters.1.new PrimitiveConverter() {...},11,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer.root.1.converters.1.new PrimitiveConverter() {...},12,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer,81,0,0,0,22,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,Task,84,0,0,0,11,0,11,0,11,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskReadSupport,293,0,6,0,60,0,7,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.wtf.parquet,TaskRecordMaterializer.RelationConverter,41,0,4,0,7,0,6,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.util,DevSecurityOverrideFilter,10,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.util,QuarkusObjectMapperSupplier,0,11,0,0,0,2,0,2,0,2
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.util,DevSecurityOverrideFilter.new SecurityContext() {...},13,0,0,0,5,0,6,0,6,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.util,KotlinModuleCustomizer,0,11,0,0,0,3,0,2,0,2
SchedulerResourceTest (QuarkusTest),org.opendc.compute.api,InsufficientTaskCapacityException,19,0,0,0,3,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.api,TaskState,55,0,0,0,8,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util,TableColumnConversions,175,0,30,0,20,0,19,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util,CompositeTableReader,335,0,44,0,47,0,41,0,19,0
SchedulerResourceTest (QuarkusTest),org.opendc.common.util,TimerScheduler.Invocation,13,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.common.util,Pacer,72,0,6,0,22,0,8,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.common.util,TimerScheduler.Timer,22,0,0,0,8,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.common.util,TimerScheduler,236,0,26,0,61,0,23,0,10,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.failure.hostfault,StartStopHostFault,112,0,6,0,16,0,6,0,3,0
